id,satisfaction_v2,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes
1457,neutral or dissatisfied,Male,Loyal Customer,37,Business travel,Business,709,2,4,4,4,4,3,3,2,2,2,2,4,2,4,0,0.0
126090,satisfied,Male,disloyal Customer,22,Business travel,Eco,1945,4,0,4,5,2,4,2,2,5,4,5,5,5,2,0,6.0
120278,neutral or dissatisfied,Male,Loyal Customer,32,Business travel,Business,3069,2,1,1,1,2,2,2,2,3,5,2,2,2,2,69,64.0
54130,satisfied,Female,Loyal Customer,22,Business travel,Business,2338,5,5,5,5,5,5,5,5,2,3,2,5,3,5,0,14.0
3052,satisfied,Female,Loyal Customer,58,Business travel,Business,2539,3,3,3,3,5,4,5,3,3,4,3,4,3,4,0,0.0
112949,neutral or dissatisfied,Male,Loyal Customer,29,Personal Travel,Eco,3010,3,4,3,2,1,3,1,1,3,3,5,4,5,1,0,0.0
80639,neutral or dissatisfied,Male,Loyal Customer,31,Personal Travel,Eco,2166,1,4,3,4,2,3,2,2,5,5,4,5,4,2,0,0.0
852,neutral or dissatisfied,Male,Loyal Customer,49,Business travel,Business,59,2,3,1,3,3,2,2,1,1,1,2,4,1,3,0,0.0
81069,neutral or dissatisfied,Male,disloyal Customer,23,Business travel,Eco,2565,2,2,2,4,4,2,4,4,1,1,3,4,4,4,2,5.0
121700,satisfied,Male,Loyal Customer,46,Business travel,Business,2914,2,2,2,2,5,5,5,5,5,5,5,5,5,4,7,29.0
64172,satisfied,Female,Loyal Customer,29,Personal Travel,Eco,2020,4,5,4,1,4,4,4,4,5,3,4,5,4,4,25,5.0
82327,neutral or dissatisfied,Female,disloyal Customer,25,Business travel,Eco,2314,2,1,2,4,1,2,1,1,3,4,3,1,4,1,46,45.0
7136,neutral or dissatisfied,Male,Loyal Customer,50,Personal Travel,Business,61,2,2,0,4,1,3,3,4,4,0,4,4,4,1,0,16.0
22677,satisfied,Female,Loyal Customer,35,Business travel,Business,2451,4,4,4,4,1,2,3,4,4,4,4,3,4,1,0,16.0
94365,satisfied,Female,Loyal Customer,50,Business travel,Business,2663,4,4,2,4,2,4,5,4,4,4,4,3,4,4,3,0.0
59053,neutral or dissatisfied,Male,disloyal Customer,38,Business travel,Eco,3582,2,2,2,3,2,2,2,2,3,4,4,3,3,2,19,0.0
1244,satisfied,Female,Loyal Customer,56,Personal Travel,Eco,97,1,1,1,1,5,4,5,5,5,5,5,3,5,4,0,0.0
115934,satisfied,Female,Loyal Customer,77,Business travel,Business,2187,4,4,4,4,5,2,5,5,5,4,5,3,5,5,1,0.0
127472,satisfied,Female,disloyal Customer,30,Business travel,Business,2252,4,4,4,3,4,4,4,4,5,5,5,3,5,4,9,8.0
119039,neutral or dissatisfied,Female,Loyal Customer,56,Business travel,Business,2393,2,3,3,3,4,3,3,2,2,2,2,2,2,1,0,44.0
29841,satisfied,Female,Loyal Customer,51,Business travel,Business,3859,4,4,5,4,5,5,5,5,5,5,5,1,5,2,0,0.0
16055,neutral or dissatisfied,Female,disloyal Customer,28,Business travel,Eco,2697,2,1,1,4,1,1,1,1,1,5,1,2,4,1,0,0.0
102057,satisfied,Female,Loyal Customer,59,Personal Travel,Business,261,2,2,2,2,2,5,5,5,5,5,5,3,5,4,5,0.0
33109,neutral or dissatisfied,Male,Loyal Customer,38,Personal Travel,Eco,1939,2,5,0,5,1,0,1,1,3,4,5,3,4,1,0,0.0
22845,satisfied,Male,Loyal Customer,30,Personal Travel,Eco,1986,4,1,4,2,2,4,2,2,2,2,2,4,2,2,6,4.0
28764,satisfied,Female,Loyal Customer,13,Personal Travel,Eco,1884,4,5,5,5,1,2,4,5,5,4,5,5,5,3,0,0.0
127297,neutral or dissatisfied,Female,disloyal Customer,40,Business travel,Business,2037,2,2,2,3,1,2,1,1,4,3,1,2,5,1,5,0.0
6950,neutral or dissatisfied,Male,disloyal Customer,19,Business travel,Eco,1173,4,3,4,4,5,4,5,5,4,3,3,1,4,5,30,43.0
129737,satisfied,Male,Loyal Customer,37,Business travel,Business,1989,5,5,5,5,3,4,4,5,5,5,5,5,5,5,0,0.0
80044,neutral or dissatisfied,Male,Loyal Customer,8,Personal Travel,Eco,2806,4,4,4,1,4,4,4,4,5,2,1,5,5,4,0,0.0
98825,satisfied,Male,disloyal Customer,16,Business travel,Eco,1362,5,3,5,3,1,5,1,1,2,4,3,1,1,1,0,0.0
80726,satisfied,Male,Loyal Customer,49,Business travel,Business,3341,2,2,2,2,3,5,4,5,5,5,5,3,5,3,0,0.0
36187,satisfied,Male,Loyal Customer,47,Business travel,Business,298,5,5,5,5,3,4,5,4,4,4,4,3,4,4,35,43.0
30410,satisfied,Female,Loyal Customer,29,Business travel,Eco Plus,1753,4,3,3,3,4,5,4,4,2,4,1,3,5,4,0,13.0
119966,neutral or dissatisfied,Male,Loyal Customer,14,Personal Travel,Eco,1841,2,4,2,3,1,2,1,1,3,5,3,4,3,1,0,0.0
93867,satisfied,Male,Loyal Customer,35,Business travel,Business,1793,2,2,2,2,3,4,4,4,4,4,4,5,4,5,0,0.0
78191,satisfied,Female,Loyal Customer,43,Business travel,Business,3411,4,4,4,4,3,4,4,5,5,5,5,3,5,5,0,0.0
103355,neutral or dissatisfied,Male,disloyal Customer,26,Business travel,Business,1707,3,5,3,5,4,3,4,4,5,2,4,5,5,4,45,47.0
109088,neutral or dissatisfied,Male,Loyal Customer,43,Personal Travel,Eco,2170,1,5,1,2,1,1,1,1,3,4,5,5,4,1,0,0.0
372,satisfied,Male,Loyal Customer,50,Business travel,Business,3623,1,1,1,1,4,4,4,4,4,5,4,5,4,5,25,22.0
119895,satisfied,Male,Loyal Customer,39,Business travel,Business,974,5,5,5,5,2,4,5,4,4,4,4,4,4,5,0,0.0
117204,neutral or dissatisfied,Male,Loyal Customer,37,Personal Travel,Eco,2079,3,4,3,4,3,3,3,3,5,5,4,4,4,3,0,0.0
109727,satisfied,Female,Loyal Customer,37,Business travel,Eco,1368,5,3,3,3,5,5,5,5,1,3,3,3,2,5,17,8.0
125196,neutral or dissatisfied,Female,Loyal Customer,31,Business travel,Business,3576,3,1,1,1,3,3,3,3,1,2,4,3,3,3,3,0.0
80049,neutral or dissatisfied,Male,Loyal Customer,28,Personal Travel,Eco,1717,2,1,2,2,4,2,4,4,3,2,1,4,2,4,0,0.0
70956,satisfied,Female,Loyal Customer,50,Business travel,Business,3482,4,4,4,4,2,4,5,5,5,4,5,5,5,3,0,14.0
22337,satisfied,Male,Loyal Customer,39,Business travel,Eco,1533,4,3,3,3,4,4,4,4,3,2,3,5,2,4,0,0.0
24230,neutral or dissatisfied,Female,disloyal Customer,27,Business travel,Eco,1445,2,4,2,3,3,2,3,3,3,1,3,2,3,3,17,56.0
22609,satisfied,Female,Loyal Customer,35,Business travel,Business,321,0,0,0,2,3,5,3,1,1,1,1,4,1,1,0,0.0
82596,neutral or dissatisfied,Male,Loyal Customer,44,Business travel,Eco,1606,4,1,1,1,4,4,4,4,1,3,3,3,4,4,0,0.0
109967,satisfied,Female,Loyal Customer,41,Personal Travel,Eco,2226,5,4,4,4,5,5,3,5,3,1,4,1,2,5,11,7.0
71072,satisfied,Female,Loyal Customer,26,Personal Travel,Eco,2059,3,3,3,3,5,5,5,5,5,4,4,3,5,5,8,2.0
116730,neutral or dissatisfied,Male,Loyal Customer,62,Personal Travel,Eco Plus,1409,3,0,3,1,5,3,5,5,4,5,5,5,3,5,72,65.0
92962,neutral or dissatisfied,Male,Loyal Customer,43,Business travel,Eco,2972,2,5,5,5,2,2,2,2,4,5,3,1,4,2,20,9.0
86962,satisfied,Male,Loyal Customer,38,Business travel,Business,3916,5,5,1,5,4,5,5,4,4,4,4,4,4,3,0,13.0
72675,neutral or dissatisfied,Male,Loyal Customer,70,Personal Travel,Eco,1983,3,4,3,3,5,3,5,5,3,2,5,4,5,5,0,9.0
56548,satisfied,Male,Loyal Customer,19,Business travel,Business,4753,3,3,3,3,2,2,2,2,3,5,4,4,4,2,19,16.0
101885,satisfied,Male,Loyal Customer,53,Business travel,Business,2059,3,3,5,3,2,4,5,5,5,5,5,4,5,3,15,0.0
126971,satisfied,Male,Loyal Customer,22,Business travel,Business,2035,4,4,4,4,4,4,4,4,3,3,5,5,5,4,15,10.0
30573,neutral or dissatisfied,Female,Loyal Customer,54,Business travel,Business,654,2,4,4,4,2,2,2,2,2,2,2,1,2,1,0,0.0
49463,satisfied,Female,Loyal Customer,29,Business travel,Eco,1723,4,1,1,1,4,4,4,4,1,2,3,3,3,4,1,0.0
61830,satisfied,Female,Loyal Customer,55,Business travel,Business,1513,4,4,4,4,3,5,4,2,2,2,2,3,2,5,0,0.0
33255,neutral or dissatisfied,Male,Loyal Customer,21,Business travel,Eco Plus,1238,2,4,2,4,2,2,3,2,2,5,3,4,4,2,0,0.0
54322,neutral or dissatisfied,Female,Loyal Customer,31,Business travel,Business,3479,2,4,1,4,2,2,2,4,1,2,4,2,3,2,185,160.0
6879,neutral or dissatisfied,Male,disloyal Customer,38,Business travel,Business,2184,1,1,1,3,1,1,1,1,3,5,4,3,4,1,0,0.0
96669,neutral or dissatisfied,Male,Loyal Customer,53,Personal Travel,Eco,2398,2,4,2,1,2,2,3,2,4,5,5,5,5,2,11,3.0
54802,satisfied,Male,Loyal Customer,58,Business travel,Eco,2304,3,3,5,3,3,3,3,3,1,3,4,2,1,3,0,0.0
69582,neutral or dissatisfied,Male,Loyal Customer,65,Personal Travel,Eco,3439,2,1,2,3,2,5,5,3,1,4,4,5,3,5,0,0.0
129584,satisfied,Male,Loyal Customer,44,Business travel,Business,2399,0,0,0,4,4,4,5,5,5,5,5,4,5,5,0,0.0
65142,neutral or dissatisfied,Male,Loyal Customer,33,Personal Travel,Eco,1366,2,5,2,3,2,2,2,2,4,3,5,3,5,2,0,0.0
4618,neutral or dissatisfied,Male,Loyal Customer,56,Personal Travel,Eco,2133,1,1,1,2,4,1,4,4,3,4,2,2,2,4,3,0.0
118431,satisfied,Female,disloyal Customer,20,Business travel,Business,1492,5,0,5,2,2,5,4,2,3,5,4,5,5,2,21,18.0
115466,satisfied,Female,Loyal Customer,45,Business travel,Business,2838,3,3,3,3,3,5,4,5,5,5,5,4,5,4,0,0.0
129523,neutral or dissatisfied,Male,Loyal Customer,41,Personal Travel,Business,2362,2,2,2,3,3,4,4,5,5,2,5,2,5,1,0,0.0
36693,neutral or dissatisfied,Male,Loyal Customer,65,Personal Travel,Eco,2916,2,5,1,3,4,1,4,4,5,5,5,3,4,4,46,79.0
10560,neutral or dissatisfied,Male,Loyal Customer,47,Business travel,Business,3718,4,2,2,2,5,4,3,4,4,4,4,3,4,2,0,0.0
68595,neutral or dissatisfied,Male,Loyal Customer,36,Personal Travel,Eco Plus,3185,3,5,3,4,2,3,2,2,4,3,3,5,5,2,2,0.0
6629,satisfied,Male,Loyal Customer,46,Personal Travel,Eco,1797,4,4,4,1,4,4,4,4,5,2,5,4,4,4,0,0.0
63124,satisfied,Male,Loyal Customer,43,Business travel,Business,1558,1,1,1,1,4,5,4,3,3,3,3,5,3,4,24,12.0
110155,satisfied,Female,Loyal Customer,7,Personal Travel,Eco,2345,4,4,4,4,4,4,4,4,4,3,4,3,4,4,34,27.0
139,neutral or dissatisfied,Female,Loyal Customer,69,Business travel,Business,3298,3,5,5,5,4,4,3,3,3,3,3,2,3,1,3,3.0
15101,satisfied,Female,Loyal Customer,28,Personal Travel,Eco,1985,0,3,0,5,3,3,3,3,4,3,3,3,2,3,0,0.0
25074,neutral or dissatisfied,Female,Loyal Customer,54,Business travel,Eco,989,3,5,5,5,3,3,4,3,3,3,3,4,3,4,35,36.0
109392,satisfied,Male,Loyal Customer,10,Personal Travel,Eco,2772,0,5,0,2,1,0,5,1,3,4,5,3,5,1,7,0.0
19949,neutral or dissatisfied,Male,Loyal Customer,53,Personal Travel,Eco,1910,2,4,2,3,1,2,1,1,3,5,5,4,5,1,43,38.0
78953,neutral or dissatisfied,Female,disloyal Customer,20,Business travel,Eco,2019,2,0,1,2,4,1,4,4,4,3,4,3,5,4,0,0.0
82138,neutral or dissatisfied,Female,disloyal Customer,36,Business travel,Business,2154,3,3,3,1,4,3,4,4,5,5,5,5,4,4,0,0.0
29988,satisfied,Male,Loyal Customer,43,Business travel,Eco,2314,4,5,5,5,4,4,4,4,1,3,3,3,4,4,0,0.0
65630,neutral or dissatisfied,Male,Loyal Customer,55,Personal Travel,Eco,1529,2,5,2,1,5,2,5,5,5,4,4,3,5,5,1,0.0
65622,satisfied,Female,Loyal Customer,20,Personal Travel,Eco,1815,2,2,2,2,4,5,4,5,5,5,5,4,5,3,50,45.0
69492,neutral or dissatisfied,Female,Loyal Customer,64,Business travel,Eco Plus,697,3,4,4,4,5,3,3,3,3,3,3,2,3,1,0,14.0
117675,neutral or dissatisfied,Male,disloyal Customer,31,Business travel,Business,2988,1,1,1,2,1,1,1,1,3,2,4,3,5,1,0,0.0
79883,satisfied,Female,Loyal Customer,56,Business travel,Business,1548,5,5,5,5,2,4,5,4,4,4,4,4,4,3,0,0.0
15,neutral or dissatisfied,Male,Loyal Customer,52,Personal Travel,Eco,1706,2,4,2,4,2,2,2,2,3,3,5,3,5,2,0,0.0
54658,satisfied,Female,disloyal Customer,22,Business travel,Eco,2095,4,4,4,3,1,4,1,1,3,4,1,5,5,1,6,0.0
123570,satisfied,Female,Loyal Customer,24,Business travel,Business,3461,5,3,5,5,5,5,5,5,3,4,3,5,5,5,15,0.0
25165,satisfied,Male,Loyal Customer,40,Business travel,Business,3872,1,1,1,1,4,1,5,3,3,3,3,4,3,3,0,0.0
83294,neutral or dissatisfied,Female,Loyal Customer,23,Personal Travel,Eco,3673,3,4,3,2,3,5,5,4,5,5,5,5,4,5,183,181.0
883,neutral or dissatisfied,Female,Loyal Customer,15,Business travel,Business,1488,2,3,3,3,2,2,2,2,3,2,3,4,2,2,0,0.0
91598,satisfied,Female,disloyal Customer,15,Business travel,Eco,2885,4,4,4,2,2,4,2,2,4,3,5,3,5,2,0,0.0
45103,neutral or dissatisfied,Male,disloyal Customer,33,Business travel,Eco,1850,4,0,4,4,3,4,3,3,4,5,3,3,2,3,0,0.0
4236,satisfied,Female,disloyal Customer,24,Business travel,Eco,2029,4,4,4,2,2,4,2,2,3,2,5,3,4,2,0,0.0
20076,neutral or dissatisfied,Male,Loyal Customer,37,Personal Travel,Eco,2158,3,5,3,3,4,3,4,4,5,3,4,3,4,4,0,0.0
67937,satisfied,Female,Loyal Customer,43,Personal Travel,Eco,1250,4,1,4,4,2,1,2,4,4,4,4,3,4,4,0,0.0
42497,neutral or dissatisfied,Male,disloyal Customer,38,Business travel,Eco,1627,1,3,1,1,3,1,3,3,3,5,1,2,4,3,0,0.0
67034,satisfied,Male,Loyal Customer,48,Business travel,Business,2978,1,1,2,1,3,4,4,4,4,4,4,3,4,5,0,0.0
108586,satisfied,Male,Loyal Customer,47,Business travel,Business,705,3,3,3,3,5,5,4,2,2,2,2,3,2,5,25,14.0
103891,satisfied,Male,Loyal Customer,9,Personal Travel,Eco,1825,0,5,0,3,1,0,1,1,4,2,5,3,4,1,0,0.0
48669,satisfied,Female,Loyal Customer,60,Business travel,Business,3835,2,2,2,2,5,5,4,5,5,5,5,3,5,3,0,10.0
97361,satisfied,Male,Loyal Customer,16,Personal Travel,Eco,2486,5,0,5,3,5,5,5,5,1,4,3,4,2,5,7,13.0
1079,satisfied,Female,Loyal Customer,58,Personal Travel,Eco,67,3,3,3,3,4,3,4,5,5,5,5,1,5,1,19,27.0
27794,satisfied,Female,Loyal Customer,47,Business travel,Business,1476,3,3,3,3,4,2,2,3,3,3,3,5,3,3,2,0.0
31500,satisfied,Male,Loyal Customer,23,Business travel,Business,3232,2,2,2,2,4,4,4,4,5,4,4,5,5,4,14,27.0
112456,neutral or dissatisfied,Male,disloyal Customer,26,Business travel,Eco,2335,2,2,2,4,1,2,1,1,1,4,3,4,4,1,3,2.0
118468,satisfied,Male,Loyal Customer,34,Business travel,Business,3938,5,5,5,5,2,5,5,4,4,4,4,3,4,5,1,0.0
9741,neutral or dissatisfied,Male,disloyal Customer,35,Business travel,Business,1755,3,3,3,2,3,3,3,3,4,4,5,5,5,3,0,0.0
105086,satisfied,Male,Loyal Customer,41,Business travel,Business,2092,5,5,5,5,4,5,5,5,5,5,5,3,5,5,9,0.0
33647,neutral or dissatisfied,Male,Loyal Customer,56,Personal Travel,Eco,2159,1,4,5,3,2,5,2,2,3,5,4,3,4,2,0,0.0
13557,satisfied,Male,Loyal Customer,47,Personal Travel,Eco,1312,5,5,5,2,3,5,4,3,4,4,4,5,5,3,0,0.0
91821,satisfied,Female,Loyal Customer,55,Business travel,Business,2193,3,3,3,3,4,5,4,5,5,5,5,4,5,3,0,0.0
123478,neutral or dissatisfied,Male,Loyal Customer,45,Business travel,Business,2107,1,2,2,2,2,2,2,1,1,1,1,4,1,3,13,0.0
19890,neutral or dissatisfied,Female,disloyal Customer,45,Business travel,Eco,1820,2,0,2,3,2,2,2,2,5,3,3,2,3,2,0,0.0
54282,neutral or dissatisfied,Female,Loyal Customer,26,Business travel,Business,4279,4,1,1,1,4,4,4,4,2,3,4,4,4,4,111,103.0
4474,neutral or dissatisfied,Male,Loyal Customer,38,Personal Travel,Eco,2736,1,5,1,3,5,1,5,5,5,5,5,4,4,5,0,24.0
24825,satisfied,Male,Loyal Customer,49,Business travel,Business,3148,1,1,1,1,4,3,4,4,4,4,4,4,4,5,0,0.0
90822,satisfied,Male,Loyal Customer,31,Business travel,Business,1420,5,5,4,5,5,5,5,5,3,4,5,3,4,5,0,2.0
13785,satisfied,Female,Loyal Customer,32,Personal Travel,Eco,2009,5,1,5,4,5,5,5,5,3,1,3,4,4,5,12,0.0
96947,satisfied,Male,Loyal Customer,52,Business travel,Business,2496,3,3,3,3,3,4,5,5,5,5,5,3,5,4,80,58.0
108794,neutral or dissatisfied,Female,disloyal Customer,50,Business travel,Eco,1479,2,4,2,5,1,2,1,1,1,4,4,1,1,1,0,0.0
35323,neutral or dissatisfied,Male,Loyal Customer,42,Business travel,Business,3554,2,3,3,3,3,4,3,2,2,3,2,3,2,1,53,75.0
15597,neutral or dissatisfied,Female,Loyal Customer,54,Business travel,Business,3501,2,4,4,4,3,2,2,2,2,2,2,4,2,1,0,3.0
125114,neutral or dissatisfied,Female,disloyal Customer,34,Business travel,Eco,1651,3,4,3,4,1,3,1,1,3,3,3,1,4,1,31,115.0
84708,neutral or dissatisfied,Male,Loyal Customer,53,Business travel,Business,1919,1,1,1,1,4,4,4,1,1,1,1,2,1,2,46,35.0
121438,neutral or dissatisfied,Female,disloyal Customer,61,Business travel,Eco,1787,2,1,2,4,3,2,3,3,3,5,4,2,3,3,0,0.0
89132,neutral or dissatisfied,Male,Loyal Customer,41,Business travel,Business,1952,2,1,1,1,3,2,3,2,2,2,2,1,2,4,3,7.0
18218,neutral or dissatisfied,Male,Loyal Customer,47,Business travel,Business,2804,3,1,4,4,4,4,4,3,3,2,3,1,3,1,93,88.0
82208,neutral or dissatisfied,Female,disloyal Customer,58,Business travel,Business,1968,4,4,4,1,2,4,2,2,3,5,5,4,5,2,0,0.0
87490,neutral or dissatisfied,Female,Loyal Customer,17,Business travel,Business,4717,3,5,5,5,3,3,3,3,1,2,4,2,4,3,0,0.0
92065,satisfied,Female,Loyal Customer,53,Business travel,Business,1617,2,2,2,2,5,5,4,4,4,4,4,3,4,3,0,2.0
122969,satisfied,Female,Loyal Customer,53,Business travel,Business,481,4,4,4,4,5,5,5,5,5,5,5,4,5,4,0,0.0
64042,satisfied,Male,Loyal Customer,55,Business travel,Business,3593,3,3,3,3,5,4,5,4,4,4,4,4,4,3,0,0.0
57086,satisfied,Female,Loyal Customer,43,Personal Travel,Business,1272,5,5,5,5,5,5,5,4,4,4,4,4,4,3,7,0.0
34311,neutral or dissatisfied,Male,Loyal Customer,32,Personal Travel,Eco,1494,3,4,3,1,4,3,4,4,4,2,4,4,4,4,0,0.0
24138,neutral or dissatisfied,Female,Loyal Customer,53,Business travel,Business,318,2,1,1,1,5,4,4,2,2,2,2,1,2,2,2,0.0
108347,neutral or dissatisfied,Male,Loyal Customer,32,Business travel,Business,2689,1,5,4,5,1,1,1,1,1,1,2,4,3,1,0,0.0
79930,neutral or dissatisfied,Female,Loyal Customer,50,Business travel,Business,1105,3,1,1,1,5,4,4,3,3,2,3,4,3,3,4,0.0
36166,satisfied,Male,Loyal Customer,39,Business travel,Eco,3369,5,1,1,1,5,5,5,5,4,5,5,5,5,5,0,0.0
54963,satisfied,Male,Loyal Customer,56,Business travel,Business,1394,5,5,4,5,3,4,4,4,4,4,4,5,4,4,0,13.0
15364,satisfied,Male,Loyal Customer,45,Business travel,Business,211,1,1,3,1,2,2,4,5,5,5,5,3,5,5,0,0.0
112636,neutral or dissatisfied,Female,disloyal Customer,29,Business travel,Eco Plus,1791,4,4,4,4,4,4,4,4,5,4,5,2,4,4,1,0.0
94416,satisfied,Female,Loyal Customer,58,Business travel,Business,3355,1,1,1,1,3,4,4,5,5,5,5,4,5,4,0,0.0
32408,satisfied,Female,Loyal Customer,46,Business travel,Eco,83,5,3,3,3,2,3,4,5,5,5,5,4,5,1,0,0.0
73684,satisfied,Female,Loyal Customer,61,Business travel,Business,236,0,4,0,1,5,4,5,1,1,1,1,5,1,3,0,0.0
87199,satisfied,Female,Loyal Customer,51,Business travel,Business,981,1,1,1,1,4,4,4,5,5,5,5,5,5,4,0,0.0
100410,satisfied,Female,Loyal Customer,17,Business travel,Business,5306,4,4,4,4,5,5,5,5,4,4,5,5,4,5,181,163.0
49835,neutral or dissatisfied,Female,disloyal Customer,18,Business travel,Eco,1893,3,1,3,3,5,3,5,5,3,1,3,1,4,5,0,2.0
16562,satisfied,Male,Loyal Customer,42,Business travel,Eco,1948,4,2,2,2,4,4,4,4,4,2,1,3,5,4,37,53.0
105856,neutral or dissatisfied,Female,Loyal Customer,49,Business travel,Eco Plus,956,3,3,3,3,5,4,4,3,3,3,3,1,3,3,101,77.0
18364,neutral or dissatisfied,Male,disloyal Customer,38,Business travel,Eco,1655,3,0,4,3,4,4,4,4,2,3,3,2,3,4,5,0.0
3920,neutral or dissatisfied,Male,Loyal Customer,9,Personal Travel,Eco,1581,1,5,1,1,5,1,5,5,4,5,5,3,4,5,0,0.0
4395,neutral or dissatisfied,Male,Loyal Customer,65,Personal Travel,Eco,2016,2,5,2,1,2,5,5,3,5,1,5,5,3,5,146,157.0
21455,satisfied,Male,Loyal Customer,34,Business travel,Business,426,3,3,3,3,5,3,2,3,3,3,3,4,3,3,33,33.0
117535,satisfied,Female,Loyal Customer,50,Business travel,Business,1622,3,3,3,3,2,5,4,2,2,2,2,3,2,3,6,0.0
104320,neutral or dissatisfied,Male,Loyal Customer,51,Business travel,Business,415,3,4,4,4,5,3,4,3,3,3,3,1,3,2,0,0.0
115756,neutral or dissatisfied,Female,Loyal Customer,76,Business travel,Business,2082,1,5,5,5,4,3,3,1,1,1,1,3,1,1,0,0.0
82682,satisfied,Male,Loyal Customer,46,Business travel,Business,3431,4,4,3,4,3,5,5,5,5,5,5,4,5,4,5,0.0
105170,neutral or dissatisfied,Male,Loyal Customer,70,Personal Travel,Eco,1195,2,4,2,1,1,2,1,1,5,4,4,5,4,1,2,0.0
43293,satisfied,Female,Loyal Customer,59,Business travel,Eco,435,5,4,4,4,2,2,5,4,4,5,4,5,4,5,66,63.0
69152,satisfied,Female,Loyal Customer,55,Business travel,Business,2294,3,3,3,3,4,4,4,5,5,5,5,4,5,3,0,0.0
74332,satisfied,Female,Loyal Customer,32,Business travel,Business,4904,5,5,5,5,5,5,5,5,3,2,5,3,5,5,0,0.0
19304,satisfied,Female,Loyal Customer,11,Personal Travel,Eco,1275,2,2,4,2,2,5,4,5,5,5,5,3,5,1,0,0.0
47338,neutral or dissatisfied,Male,disloyal Customer,25,Business travel,Eco,1633,2,0,2,2,5,2,5,5,3,4,4,5,5,5,46,40.0
88716,neutral or dissatisfied,Male,Loyal Customer,58,Personal Travel,Eco,1299,1,5,1,2,3,1,5,3,4,3,5,4,5,3,0,0.0
46255,neutral or dissatisfied,Male,Loyal Customer,20,Personal Travel,Eco,2360,1,2,1,4,4,1,4,4,4,4,3,4,4,4,23,35.0
28506,satisfied,Male,Loyal Customer,35,Business travel,Business,2749,1,1,1,1,4,4,4,2,3,4,5,4,2,4,7,3.0
123185,neutral or dissatisfied,Female,Loyal Customer,31,Personal Travel,Eco,2200,4,2,4,4,2,4,4,2,1,5,2,2,4,2,76,59.0
50365,satisfied,Female,Loyal Customer,50,Business travel,Business,2184,3,3,3,3,4,1,2,4,4,4,4,2,4,5,0,0.0
72159,neutral or dissatisfied,Female,Loyal Customer,48,Personal Travel,Eco,733,4,3,4,3,3,3,2,5,5,4,5,3,5,3,1,0.0
82014,neutral or dissatisfied,Female,disloyal Customer,17,Business travel,Eco,2545,2,2,2,3,3,2,2,3,1,4,4,3,4,3,39,17.0
27182,neutral or dissatisfied,Male,Loyal Customer,10,Personal Travel,Eco,4027,2,4,2,3,2,1,1,4,3,4,5,1,5,1,0,0.0
105406,satisfied,Female,Loyal Customer,29,Personal Travel,Eco,1581,4,5,5,5,3,5,4,4,4,4,4,5,4,5,0,0.0
31129,neutral or dissatisfied,Male,Loyal Customer,43,Business travel,Eco,2711,4,3,5,3,4,4,4,4,2,4,3,1,2,4,0,14.0
125173,satisfied,Female,Loyal Customer,16,Personal Travel,Eco,2879,4,5,4,4,3,5,4,4,4,4,4,4,4,3,0,0.0
103394,satisfied,Female,Loyal Customer,52,Business travel,Business,241,1,1,1,1,4,5,4,5,5,5,5,3,5,4,14,15.0
115407,neutral or dissatisfied,Male,disloyal Customer,36,Business travel,Business,2196,2,2,2,3,2,2,2,2,3,5,5,4,5,2,0,0.0
31649,satisfied,Female,Loyal Customer,51,Business travel,Eco,857,5,2,2,2,1,5,4,4,4,5,4,4,4,3,0,77.0
6175,satisfied,Female,Loyal Customer,15,Personal Travel,Eco,1834,1,1,1,1,5,5,5,5,5,5,5,4,5,3,68,62.0
29606,neutral or dissatisfied,Female,Loyal Customer,26,Business travel,Business,2731,1,2,2,2,1,2,1,1,2,3,4,2,3,1,0,22.0
37641,neutral or dissatisfied,Male,Loyal Customer,20,Personal Travel,Eco,2518,2,4,2,3,4,2,4,4,4,3,4,3,5,4,0,0.0
6667,neutral or dissatisfied,Male,disloyal Customer,25,Business travel,Business,1986,2,5,2,5,4,2,4,4,3,2,4,5,5,4,20,1.0
121756,satisfied,Female,Loyal Customer,55,Business travel,Business,351,5,5,2,5,2,5,5,3,3,4,3,5,3,4,0,0.0
72555,satisfied,Male,Loyal Customer,40,Business travel,Business,949,2,2,2,2,4,4,5,5,5,5,5,3,5,4,0,0.0
30926,satisfied,Female,Loyal Customer,39,Business travel,Eco Plus,1816,4,2,2,2,4,4,4,4,2,4,2,1,3,4,0,0.0
3497,neutral or dissatisfied,Female,Loyal Customer,26,Personal Travel,Eco,2868,4,4,4,5,4,4,4,4,3,5,5,5,4,4,5,7.0
95727,satisfied,Female,Loyal Customer,42,Business travel,Business,218,0,4,1,1,4,5,5,3,3,3,3,4,3,4,7,0.0
76664,neutral or dissatisfied,Male,Loyal Customer,29,Personal Travel,Eco,1812,4,0,4,1,1,4,1,1,4,2,5,5,5,1,0,0.0
103889,satisfied,Female,Loyal Customer,8,Personal Travel,Eco,2403,2,2,2,2,4,4,5,5,5,5,5,3,5,5,0,0.0
