Anio,Mes,Cliente,Producto,Unidades_vendidas,Precio_por_unidad,Venta_total
2021,Sep,Customer 429,Product C,93,87.09591868,8099.920437
2021,Sep,Customer 481,Product D,95,24.47930621,2325.53409
2021,Sep,Customer 404,Product C,81,87.09591868,7054.769413
2021,Sep,Customer 129,Product B,27,90.00859829,2430.232154
2021,Sep,Customer 168,Product A,84,72.55920558,6094.973269
2021,Sep,Customer 197,Product E,79,62.53435625,4940.214144
2021,Sep,Customer 439,Product C,77,87.09591868,6706.385738
2021,Sep,Customer 454,Product B,54,90.00859829,4860.464308
2021,Sep,Customer 433,Product A,56,72.55920558,4063.315512
2021,Sep,Customer 158,Product D,74,24.47930621,1811.46866
2021,Sep,Customer 157,Product B,36,90.00859829,3240.309538
2021,Sep,Customer 154,Product C,80,87.09591868,6967.673494
2021,Sep,Customer 348,Product C,62,87.09591868,5399.946958
2021,Sep,Customer 221,Product D,39,24.47930621,954.6929422
2021,Sep,Customer 93,Product D,5,24.47930621,122.3965311
2021,Sep,Customer 158,Product E,26,62.53435625,1625.893263
2021,Sep,Customer 293,Product C,94,87.09591868,8187.016356
2021,Sep,Customer 158,Product C,43,87.09591868,3745.124503
2021,Sep,Customer 49,Product A,73,72.55920558,5296.822007
2021,Sep,Customer 362,Product E,79,62.53435625,4940.214144
2021,Sep,Customer 197,Product E,99,62.53435625,6190.901269
2021,Sep,Customer 8,Product D,64,24.47930621,1566.675597
2021,Sep,Customer 191,Product E,35,62.53435625,2188.702469
2021,Sep,Customer 264,Product E,95,62.53435625,5940.763844
2021,Sep,Customer 470,Product E,76,62.53435625,4752.611075
2021,Sep,Customer 178,Product A,66,72.55920558,4788.907568
2021,Sep,Customer 336,Product C,68,87.09591868,5922.52247
2021,Sep,Customer 498,Product D,25,24.47930621,611.9826553
2021,Sep,Customer 362,Product C,93,87.09591868,8099.920437
2021,Sep,Customer 249,Product D,48,24.47930621,1175.006698
2021,Sep,Customer 2,Product C,2,87.09591868,174.1918374
2021,Sep,Customer 260,Product A,13,72.55920558,943.2696725
2021,Sep,Customer 236,Product B,6,90.00859829,540.0515897
2021,Sep,Customer 138,Product D,21,24.47930621,514.0654304
2021,Sep,Customer 279,Product C,32,87.09591868,2787.069398
2021,Sep,Customer 29,Product A,52,72.55920558,3773.07869
2021,Sep,Customer 162,Product E,84,62.53435625,5252.885925
2021,Sep,Customer 456,Product C,82,87.09591868,7141.865332
2021,Sep,Customer 249,Product E,89,62.53435625,5565.557706
2021,Sep,Customer 494,Product C,82,87.09591868,7141.865332
2021,Sep,Customer 486,Product B,27,90.00859829,2430.232154
2021,Sep,Customer 145,Product A,64,72.55920558,4643.789157
2021,Sep,Customer 26,Product C,33,87.09591868,2874.165316
2021,Sep,Customer 303,Product C,65,87.09591868,5661.234714
2021,Sep,Customer 379,Product A,83,72.55920558,6022.414063
2021,Sep,Customer 32,Product D,63,24.47930621,1542.196291
2021,Sep,Customer 1,Product C,70,87.09591868,6096.714308
2021,Sep,Customer 133,Product A,86,72.55920558,6240.09168
2021,Sep,Customer 279,Product D,52,24.47930621,1272.923923
2021,Sep,Customer 175,Product C,21,87.09591868,1829.014292
2021,Sep,Customer 105,Product B,59,90.00859829,5310.507299
2021,Sep,Customer 16,Product A,84,72.55920558,6094.973269
2021,Sep,Customer 354,Product C,34,87.09591868,2961.261235
2021,Sep,Customer 66,Product E,63,62.53435625,3939.664444
2021,Sep,Customer 470,Product B,98,90.00859829,8820.842632
2021,Sep,Customer 266,Product B,93,90.00859829,8370.799641
2021,Sep,Customer 17,Product D,9,24.47930621,220.3137559
2021,Sep,Customer 457,Product D,48,24.47930621,1175.006698
2021,Sep,Customer 375,Product B,80,90.00859829,7200.687863
2021,Sep,Customer 406,Product E,80,62.53435625,5002.7485
2021,Oct,Customer 221,Product B,75,90.00859829,6750.644872
2021,Oct,Customer 259,Product D,74,24.47930621,1811.46866
2021,Oct,Customer 254,Product A,52,72.55920558,3773.07869
2021,Oct,Customer 250,Product D,14,24.47930621,342.7102869
2021,Oct,Customer 235,Product D,28,24.47930621,685.4205739
2021,Oct,Customer 115,Product A,66,72.55920558,4788.907568
2021,Oct,Customer 306,Product B,16,90.00859829,1440.137573
2021,Oct,Customer 42,Product A,22,72.55920558,1596.302523
2021,Oct,Customer 66,Product A,19,72.55920558,1378.624906
2021,Oct,Customer 409,Product B,23,90.00859829,2070.197761
2021,Oct,Customer 139,Product A,68,72.55920558,4934.025979
2021,Oct,Customer 480,Product E,90,62.53435625,5628.092063
2021,Oct,Customer 100,Product C,98,87.09591868,8535.400031
2021,Oct,Customer 258,Product E,62,62.53435625,3877.130088
2021,Oct,Customer 342,Product E,59,62.53435625,3689.527019
2021,Oct,Customer 265,Product E,22,62.53435625,1375.755838
2021,Oct,Customer 208,Product B,61,90.00859829,5490.524496
2021,Oct,Customer 134,Product A,5,72.55920558,362.7960279
2021,Oct,Customer 191,Product C,56,87.09591868,4877.371446
2021,Oct,Customer 367,Product A,59,72.55920558,4280.993129
2021,Oct,Customer 132,Product C,48,87.09591868,4180.604097
2021,Oct,Customer 179,Product D,99,24.47930621,2423.451315
2021,Oct,Customer 420,Product C,16,87.09591868,1393.534699
2021,Oct,Customer 19,Product B,89,90.00859829,8010.765248
2021,Oct,Customer 297,Product A,47,72.55920558,3410.282662
2021,Oct,Customer 54,Product C,62,87.09591868,5399.946958
2021,Oct,Customer 443,Product A,68,72.55920558,4934.025979
2021,Oct,Customer 282,Product C,55,87.09591868,4790.275527
2021,Oct,Customer 441,Product A,8,72.55920558,580.4736446
2021,Oct,Customer 491,Product E,88,62.53435625,5503.02335
2021,Oct,Customer 183,Product A,83,72.55920558,6022.414063
2021,Oct,Customer 394,Product D,33,24.47930621,807.8171049
2021,Oct,Customer 17,Product E,61,62.53435625,3814.595731
2021,Oct,Customer 10,Product D,70,24.47930621,1713.551435
2021,Oct,Customer 293,Product B,62,90.00859829,5580.533094
2021,Oct,Customer 374,Product E,29,62.53435625,1813.496331
2021,Oct,Customer 80,Product C,96,87.09591868,8361.208193
2021,Oct,Customer 35,Product A,18,72.55920558,1306.0657
2021,Oct,Customer 202,Product E,90,62.53435625,5628.092063
2021,Oct,Customer 448,Product A,63,72.55920558,4571.229952
2021,Oct,Customer 359,Product B,84,90.00859829,7560.722256
2021,Oct,Customer 80,Product E,29,62.53435625,1813.496331
2021,Oct,Customer 401,Product D,26,24.47930621,636.4619615
2021,Oct,Customer 378,Product D,21,24.47930621,514.0654304
2021,Oct,Customer 58,Product E,54,62.53435625,3376.855238
2021,Oct,Customer 365,Product C,15,87.09591868,1306.43878
2021,Oct,Customer 227,Product A,59,72.55920558,4280.993129
2021,Oct,Customer 86,Product C,6,87.09591868,522.5755121
2021,Oct,Customer 344,Product E,71,62.53435625,4439.939294
2021,Oct,Customer 93,Product E,59,62.53435625,3689.527019
2021,Oct,Customer 446,Product D,86,24.47930621,2105.220334
2021,Oct,Customer 81,Product B,56,90.00859829,5040.481504
2021,Oct,Customer 397,Product E,3,62.53435625,187.6030688
2021,Oct,Customer 485,Product C,63,87.09591868,5487.042877
2021,Oct,Customer 471,Product D,28,24.47930621,685.4205739
2021,Oct,Customer 274,Product B,36,90.00859829,3240.309538
2021,Oct,Customer 154,Product A,40,72.55920558,2902.368223
2021,Oct,Customer 8,Product E,56,62.53435625,3501.92395
2021,Oct,Customer 59,Product B,12,90.00859829,1080.103179
2021,Oct,Customer 108,Product C,63,87.09591868,5487.042877
2021,Oct,Customer 460,Product D,48,24.47930621,1175.006698
2021,Oct,Customer 372,Product B,78,90.00859829,7020.670667
2021,Oct,Customer 29,Product B,93,90.00859829,8370.799641
2021,Oct,Customer 176,Product B,83,90.00859829,7470.713658
2021,Oct,Customer 273,Product A,97,72.55920558,7038.242941
2021,Oct,Customer 472,Product A,7,72.55920558,507.9144391
2021,Oct,Customer 231,Product B,11,90.00859829,990.0945812
2021,Oct,Customer 61,Product B,42,90.00859829,3780.361128
2021,Oct,Customer 255,Product E,74,62.53435625,4627.542363
2021,Oct,Customer 164,Product D,88,24.47930621,2154.178946
2021,Oct,Customer 253,Product D,12,24.47930621,293.7516745
2021,Oct,Customer 381,Product B,50,90.00859829,4500.429915
2021,Oct,Customer 359,Product B,9,90.00859829,810.0773846
2021,Oct,Customer 342,Product E,76,62.53435625,4752.611075
2021,Oct,Customer 150,Product C,19,87.09591868,1654.822455
2021,Oct,Customer 115,Product C,87,87.09591868,7577.344925
2021,Oct,Customer 82,Product B,13,90.00859829,1170.111778
2021,Oct,Customer 323,Product B,87,90.00859829,7830.748051
2021,Oct,Customer 89,Product C,58,87.09591868,5051.563283
2021,Oct,Customer 347,Product D,89,24.47930621,2178.658253
2021,Oct,Customer 72,Product A,37,72.55920558,2684.690606
2021,Oct,Customer 339,Product E,80,62.53435625,5002.7485
2021,Oct,Customer 405,Product D,40,24.47930621,979.1722484
2021,Nov,Customer 62,Product E,14,62.53435625,875.4809875
2021,Nov,Customer 170,Product B,61,90.00859829,5490.524496
2021,Nov,Customer 72,Product C,17,87.09591868,1480.630618
2021,Nov,Customer 57,Product B,48,90.00859829,4320.412718
2021,Nov,Customer 219,Product B,33,90.00859829,2970.283744
2021,Nov,Customer 47,Product D,72,24.47930621,1762.510047
2021,Nov,Customer 108,Product E,14,62.53435625,875.4809875
2021,Nov,Customer 116,Product A,74,72.55920558,5369.381213
2021,Nov,Customer 268,Product C,41,87.09591868,3570.932666
2021,Nov,Customer 454,Product C,89,87.09591868,7751.536763
2021,Nov,Customer 24,Product A,16,72.55920558,1160.947289
2021,Nov,Customer 134,Product E,85,62.53435625,5315.420281
2021,Nov,Customer 348,Product A,92,72.55920558,6675.446913
2021,Nov,Customer 71,Product C,65,87.09591868,5661.234714
2021,Nov,Customer 479,Product A,79,72.55920558,5732.177241
2021,Nov,Customer 242,Product B,42,90.00859829,3780.361128
2021,Nov,Customer 408,Product C,39,87.09591868,3396.740829
2021,Nov,Customer 18,Product E,45,62.53435625,2814.046031
2021,Nov,Customer 343,Product D,49,24.47930621,1199.486004
2021,Nov,Customer 92,Product D,92,24.47930621,2252.096171
2021,Nov,Customer 281,Product D,51,24.47930621,1248.444617
2021,Nov,Customer 365,Product C,83,87.09591868,7228.96125
2021,Nov,Customer 265,Product C,36,87.09591868,3135.453072
2021,Nov,Customer 221,Product E,53,62.53435625,3314.320881
2021,Nov,Customer 375,Product E,90,62.53435625,5628.092063
2021,Nov,Customer 157,Product D,6,24.47930621,146.8758373
2021,Nov,Customer 53,Product B,87,90.00859829,7830.748051
2021,Nov,Customer 187,Product A,68,72.55920558,4934.025979
2021,Nov,Customer 303,Product C,87,87.09591868,7577.344925
2021,Nov,Customer 90,Product D,8,24.47930621,195.8344497
2021,Nov,Customer 208,Product A,3,72.55920558,217.6776167
2021,Nov,Customer 468,Product D,96,24.47930621,2350.013396
2021,Nov,Customer 454,Product C,58,87.09591868,5051.563283
2021,Nov,Customer 51,Product C,5,87.09591868,435.4795934
2021,Nov,Customer 208,Product A,77,72.55920558,5587.05883
2021,Nov,Customer 11,Product E,8,62.53435625,500.27485
2021,Nov,Customer 32,Product D,78,24.47930621,1909.385884
2021,Nov,Customer 228,Product C,84,87.09591868,7316.057169
2021,Nov,Customer 318,Product C,45,87.09591868,3919.316341
2021,Nov,Customer 281,Product B,61,90.00859829,5490.524496
2021,Nov,Customer 225,Product A,80,72.55920558,5804.736446
2021,Nov,Customer 207,Product A,55,72.55920558,3990.756307
2021,Nov,Customer 440,Product A,58,72.55920558,4208.433924
2021,Nov,Customer 97,Product E,87,62.53435625,5440.488994
2021,Nov,Customer 40,Product A,54,72.55920558,3918.197101
2021,Nov,Customer 187,Product E,94,62.53435625,5878.229488
2021,Nov,Customer 383,Product C,47,87.09591868,4093.508178
2021,Nov,Customer 390,Product A,44,72.55920558,3192.605046
2021,Nov,Customer 12,Product D,45,24.47930621,1101.568779
2021,Nov,Customer 443,Product E,94,62.53435625,5878.229488
2021,Nov,Customer 353,Product B,47,90.00859829,4230.40412
2021,Nov,Customer 301,Product E,9,62.53435625,562.8092063
2021,Nov,Customer 164,Product E,91,62.53435625,5690.626419
2021,Nov,Customer 327,Product E,78,62.53435625,4877.679788
2021,Nov,Customer 164,Product D,61,24.47930621,1493.237679
2021,Nov,Customer 424,Product E,93,62.53435625,5815.695131
2021,Nov,Customer 257,Product D,34,24.47930621,832.2964111
2021,Nov,Customer 277,Product A,7,72.55920558,507.9144391
2021,Nov,Customer 259,Product D,51,24.47930621,1248.444617
2021,Nov,Customer 438,Product B,93,90.00859829,8370.799641
2021,Nov,Customer 262,Product E,17,62.53435625,1063.084056
2021,Nov,Customer 406,Product E,81,62.53435625,5065.282856
2021,Nov,Customer 178,Product C,56,87.09591868,4877.371446
2021,Nov,Customer 39,Product E,48,62.53435625,3001.6491
2021,Nov,Customer 277,Product B,99,90.00859829,8910.851231
2021,Nov,Customer 325,Product E,51,62.53435625,3189.252169
2021,Nov,Customer 119,Product E,37,62.53435625,2313.771181
2021,Nov,Customer 26,Product B,8,90.00859829,720.0687863
2021,Nov,Customer 4,Product E,31,62.53435625,1938.565044
2021,Nov,Customer 25,Product E,35,62.53435625,2188.702469
2021,Nov,Customer 425,Product E,57,62.53435625,3564.458306
2021,Nov,Customer 92,Product E,14,62.53435625,875.4809875
2021,Nov,Customer 84,Product B,76,90.00859829,6840.65347
2021,Nov,Customer 404,Product E,30,62.53435625,1876.030688
2021,Nov,Customer 232,Product D,38,24.47930621,930.213636
2021,Nov,Customer 143,Product D,93,24.47930621,2276.575478
2021,Nov,Customer 143,Product E,49,62.53435625,3064.183456
2021,Nov,Customer 14,Product B,80,90.00859829,7200.687863
2021,Nov,Customer 63,Product D,27,24.47930621,660.9412677
2021,Nov,Customer 105,Product E,52,62.53435625,3251.786525
2021,Nov,Customer 181,Product A,52,72.55920558,3773.07869
2021,Nov,Customer 135,Product E,42,62.53435625,2626.442963
2021,Nov,Customer 133,Product C,92,87.09591868,8012.824519
2021,Dec,Customer 478,Product D,2,24.47930621,48.95861242
2021,Dec,Customer 242,Product E,70,62.53435625,4377.404938
2021,Dec,Customer 338,Product D,69,24.47930621,1689.072128
2021,Dec,Customer 156,Product B,82,90.00859829,7380.70506
2021,Dec,Customer 329,Product D,95,24.47930621,2325.53409
2021,Dec,Customer 63,Product B,69,90.00859829,6210.593282
2021,Dec,Customer 259,Product C,28,87.09591868,2438.685723
2021,Dec,Customer 260,Product E,59,62.53435625,3689.527019
2021,Dec,Customer 331,Product E,65,62.53435625,4064.733156
2021,Dec,Customer 374,Product A,3,72.55920558,217.6776167
2021,Dec,Customer 181,Product B,23,90.00859829,2070.197761
2021,Dec,Customer 328,Product D,89,24.47930621,2178.658253
2021,Dec,Customer 399,Product C,56,87.09591868,4877.371446
2021,Dec,Customer 148,Product A,47,72.55920558,3410.282662
2021,Dec,Customer 437,Product A,2,72.55920558,145.1184112
2021,Dec,Customer 446,Product D,26,24.47930621,636.4619615
2021,Dec,Customer 271,Product E,1,62.53435625,62.53435625
2021,Dec,Customer 220,Product A,3,72.55920558,217.6776167
2021,Dec,Customer 52,Product D,34,24.47930621,832.2964111
2021,Dec,Customer 89,Product D,26,24.47930621,636.4619615
2021,Dec,Customer 275,Product B,22,90.00859829,1980.189162
2021,Dec,Customer 166,Product E,35,62.53435625,2188.702469
2021,Dec,Customer 195,Product C,10,87.09591868,870.9591868
2021,Dec,Customer 395,Product B,24,90.00859829,2160.206359
2021,Dec,Customer 101,Product D,13,24.47930621,318.2309807
2021,Dec,Customer 497,Product B,37,90.00859829,3330.318137
2021,Dec,Customer 1,Product D,12,24.47930621,293.7516745
2021,Dec,Customer 44,Product C,58,87.09591868,5051.563283
2021,Dec,Customer 78,Product B,34,90.00859829,3060.292342
2021,Dec,Customer 132,Product D,90,24.47930621,2203.137559
2021,Dec,Customer 109,Product B,35,90.00859829,3150.30094
2021,Dec,Customer 275,Product C,53,87.09591868,4616.08369
2021,Dec,Customer 264,Product B,67,90.00859829,6030.576085
2021,Dec,Customer 271,Product B,46,90.00859829,4140.395521
2021,Dec,Customer 26,Product B,47,90.00859829,4230.40412
2021,Dec,Customer 322,Product C,7,87.09591868,609.6714308
2021,Dec,Customer 31,Product B,19,90.00859829,1710.163368
2021,Dec,Customer 156,Product C,87,87.09591868,7577.344925
2021,Dec,Customer 333,Product C,11,87.09591868,958.0551055
2021,Dec,Customer 401,Product B,28,90.00859829,2520.240752
2021,Dec,Customer 22,Product E,39,62.53435625,2438.839894
2021,Dec,Customer 300,Product B,40,90.00859829,3600.343932
2021,Dec,Customer 130,Product C,28,87.09591868,2438.685723
2021,Dec,Customer 465,Product B,67,90.00859829,6030.576085
2021,Dec,Customer 200,Product D,76,24.47930621,1860.427272
2021,Dec,Customer 348,Product A,10,72.55920558,725.5920558
2021,Dec,Customer 102,Product A,97,72.55920558,7038.242941
2021,Dec,Customer 165,Product E,91,62.53435625,5690.626419
2021,Dec,Customer 86,Product C,40,87.09591868,3483.836747
2021,Dec,Customer 364,Product D,98,24.47930621,2398.972009
2021,Dec,Customer 117,Product C,19,87.09591868,1654.822455
2021,Dec,Customer 33,Product D,92,24.47930621,2252.096171
2021,Dec,Customer 345,Product D,81,24.47930621,1982.823803
2021,Dec,Customer 386,Product D,97,24.47930621,2374.492702
2021,Dec,Customer 172,Product D,51,24.47930621,1248.444617
2021,Dec,Customer 244,Product B,60,90.00859829,5400.515897
2021,Dec,Customer 91,Product B,72,90.00859829,6480.619077
2021,Dec,Customer 328,Product A,71,72.55920558,5151.703596
2021,Dec,Customer 130,Product A,43,72.55920558,3120.04584
2021,Dec,Customer 213,Product D,35,24.47930621,856.7757174
2021,Dec,Customer 254,Product B,61,90.00859829,5490.524496
2021,Dec,Customer 320,Product A,52,72.55920558,3773.07869
2021,Dec,Customer 325,Product C,47,87.09591868,4093.508178
2021,Dec,Customer 172,Product E,64,62.53435625,4002.1988
2021,Dec,Customer 334,Product D,91,24.47930621,2227.616865
2021,Dec,Customer 67,Product D,63,24.47930621,1542.196291
2021,Dec,Customer 304,Product E,30,62.53435625,1876.030688
2021,Dec,Customer 377,Product D,26,24.47930621,636.4619615
2021,Dec,Customer 405,Product A,37,72.55920558,2684.690606
2021,Dec,Customer 46,Product A,17,72.55920558,1233.506495
2021,Dec,Customer 479,Product C,54,87.09591868,4703.179609
2021,Dec,Customer 192,Product E,16,62.53435625,1000.5497
2021,Dec,Customer 73,Product D,63,24.47930621,1542.196291
2021,Dec,Customer 52,Product D,26,24.47930621,636.4619615
2021,Dec,Customer 29,Product C,47,87.09591868,4093.508178
